source_commit,current_path,action,target_path,rationale,review_status,target_collision
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfelo.js,move_with_compatibility_export,server/betting/nfl/evidence/nfelo.js,NFL evidence ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-abstention-audit.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-abstention-audit.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-advanced.js,move_with_compatibility_export,server/football/evidence/nfl-advanced.js,Shared football substrate; verify transitive fantasy and betting callers before move,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-ai-replay.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-ai-replay.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-audit-overview.js,move_after_fixes,server/betting/nfl/evaluation/nfl-audit-overview.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-auto-picks.js,move_after_fixes,server/betting/nfl/strategy/nfl-auto-picks.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-availability.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-availability.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-bitemporal.js,move_with_compatibility_export,server/betting/nfl/evidence/nfl-bitemporal.js,NFL evidence ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-blind-audit.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-blind-audit.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-candidate-analysis.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-candidate-analysis.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-candidate-findings.js,move_after_fixes,server/betting/nfl/evaluation/nfl-candidate-findings.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-capture-dispatch.js,move_with_compatibility_export,server/betting/nfl/evidence/nfl-capture-dispatch.js,NFL evidence ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-clv.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-clv.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-coaches.js,move_with_compatibility_export,server/football/evidence/nfl-coaches.js,Shared football substrate; verify transitive fantasy and betting callers before move,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-context-heads.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-context-heads.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-contract-key.js,move_after_fixes,server/betting/nfl/contracts/nfl-contract-key.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-coordination-audit.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-coordination-audit.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-cover-calibration.js,move_after_fixes,server/betting/nfl/forecast/nfl-cover-calibration.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-data-consistency.js,move_with_compatibility_export,server/betting/nfl/evidence/nfl-data-consistency.js,NFL evidence ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-decision-tape.js,move_after_fixes,server/betting/nfl/evidence/nfl-decision-tape.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-devig.js,move_with_compatibility_export,server/betting/nfl/strategy/nfl-devig.js,NFL strategy ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-diagnostic.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-diagnostic.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-drive-sim.js,move_after_fixes,server/betting/nfl/forecast/nfl-drive-sim.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-engine-backfill.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-engine-backfill.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-engine-registry.js,move_with_compatibility_export,server/football/forecast/nfl-engine-registry.js,Shared football substrate; verify transitive fantasy and betting callers before move,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-ensemble.js,move_after_fixes,server/betting/nfl/forecast/nfl-ensemble.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-espn-line-watch.js,move_with_compatibility_export,server/betting/nfl/evidence/nfl-espn-line-watch.js,NFL evidence ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-espn-pbp.js,move_with_compatibility_export,server/betting/nfl/evidence/nfl-espn-pbp.js,NFL evidence ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-event-archive.js,move_with_compatibility_export,server/betting/nfl/evidence/nfl-event-archive.js,NFL evidence ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-evidence-dataset.js,move_with_compatibility_export,server/betting/nfl/evidence/nfl-evidence-dataset.js,NFL evidence ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-evidence-provenance.js,move_with_compatibility_export,server/betting/nfl/evidence/nfl-evidence-provenance.js,NFL evidence ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-evidence.js,move_with_compatibility_export,server/betting/nfl/evidence/nfl-evidence.js,NFL evidence ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-execution-attribution.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-execution-attribution.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-execution-clv-downsize.js,move_with_compatibility_export,server/betting/nfl/strategy/nfl-execution-clv-downsize.js,NFL strategy ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-execution-clv.js,move_after_fixes,server/betting/nfl/execution/nfl-execution-clv.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-execution-corridor.js,move_with_compatibility_export,server/betting/nfl/execution/nfl-execution-corridor.js,NFL execution ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-execution-decision.js,move_after_fixes,server/betting/nfl/execution/nfl-execution-decision.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-execution-edge.js,move_after_fixes,server/betting/nfl/execution/nfl-execution-edge.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-execution-exposure.js,move_with_compatibility_export,server/betting/nfl/execution/nfl-execution-exposure.js,NFL execution ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-execution-lifecycle.js,move_after_fixes,server/betting/nfl/execution/nfl-execution-lifecycle.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-execution-pipeline.js,move_after_fixes,server/betting/nfl/execution/nfl-execution-pipeline.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-execution-replay.js,move_after_fixes,server/betting/nfl/execution/nfl-execution-replay.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-execution-staking-policy.js,move_with_compatibility_export,server/betting/nfl/strategy/nfl-execution-staking-policy.js,NFL strategy ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-execution-stress.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-execution-stress.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-execution-validation.js,move_with_compatibility_export,server/betting/nfl/execution/nfl-execution-validation.js,"Shared execution boundary validation used by ledger, pipeline and replay; move with all consumers",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-execution.js,move_with_compatibility_export,server/betting/nfl/execution/nfl-execution.js,NFL execution ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-experiments.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-experiments.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-expert-coordinator.js,move_after_fixes,server/betting/nfl/forecast/nfl-expert-coordinator.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-expert-council.js,move_after_fixes,server/betting/nfl/forecast/nfl-expert-council.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-external-ratings.js,move_with_compatibility_export,server/betting/nfl/evidence/nfl-external-ratings.js,NFL evidence ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-family-contribution.js,move_after_fixes,server/betting/nfl/evaluation/nfl-family-contribution.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-feature-coverage.js,move_with_compatibility_export,server/betting/nfl/evidence/nfl-feature-coverage.js,NFL evidence ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-features.js,move_with_compatibility_export,server/betting/nfl/evidence/nfl-features.js,NFL evidence ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-forecast-identity.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-forecast-identity.js,Shared forecast/calibrator identity; move with ensemble and calibrator imports,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-formations.js,move_with_compatibility_export,server/football/evidence/nfl-formations.js,Shared football substrate; verify transitive fantasy and betting callers before move,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-gbm.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-gbm.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-live-ledger.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-live-ledger.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-live.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-live.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-market.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-market.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-matchup-specialists.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-matchup-specialists.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-model-growth.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-model-growth.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-model-watch.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-model-watch.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-neural-replay.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-neural-replay.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-news-event-impact.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-news-event-impact.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-news-events.js,move_with_compatibility_export,server/football/evidence/nfl-news-events.js,Shared football substrate; verify transitive fantasy and betting callers before move,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-news-market-latency.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-news-market-latency.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-news-signal.js,move_with_compatibility_export,server/football/forecast/nfl-news-signal.js,Shared football substrate; verify transitive fantasy and betting callers before move,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-officials.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-officials.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-offseason-change.js,move_with_compatibility_export,server/football/forecast/nfl-offseason-change.js,Shared football substrate; verify transitive fantasy and betting callers before move,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-offseason-cycle.js,move_with_compatibility_export,server/football/evidence/nfl-offseason-cycle.js,Shared football substrate; verify transitive fantasy and betting callers before move,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-online-neural.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-online-neural.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-opening-lines.js,move_with_compatibility_export,server/betting/nfl/evidence/nfl-opening-lines.js,NFL evidence ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-opponent.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-opponent.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-orthogonal-specialists.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-orthogonal-specialists.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-page-explain-audit.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-page-explain-audit.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-page-explain.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-page-explain.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-passing-diagnostic.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-passing-diagnostic.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-passing-specialists.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-passing-specialists.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-pbp.js,move_with_compatibility_export,server/football/evidence/nfl-pbp.js,Shared football substrate; verify transitive fantasy and betting callers before move,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-pick-explanation-audit.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-pick-explanation-audit.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-pick-watch.js,move_with_compatibility_export,server/betting/nfl/strategy/nfl-pick-watch.js,NFL strategy ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-player-context.js,move_with_compatibility_export,server/football/forecast/nfl-player-context.js,Shared football substrate; verify transitive fantasy and betting callers before move,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-player-state.js,move_with_compatibility_export,server/football/evidence/nfl-player-state.js,Shared football substrate; verify transitive fantasy and betting callers before move,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-player-value.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-player-value.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-policy.js,move_after_fixes,server/betting/nfl/strategy/nfl-policy.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-postgame-truth.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-postgame-truth.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-pregame.js,move_with_compatibility_export,server/betting/nfl/evidence/nfl-pregame.js,NFL evidence ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-preseason-blend.js,move_after_fixes,server/betting/nfl/forecast/nfl-preseason-blend.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-profitability.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-profitability.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-prop-calibration.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-prop-calibration.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-prop-clv.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-prop-clv.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-prop-correlation.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-prop-correlation.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-prop-grading.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-prop-grading.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-prop-head-validation.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-prop-head-validation.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-prop-player-heads.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-prop-player-heads.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-prop-player-weekly-heads.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-prop-player-weekly-heads.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-props-player-features-weekly.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-props-player-features-weekly.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-props-player-features.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-props-player-features.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-props-replay.js,move_with_compatibility_export,server/betting/nfl/evaluation/nfl-props-replay.js,NFL evaluation ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-props.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-props.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-prospective-collection.js,move_after_fixes,server/betting/nfl/evidence/nfl-prospective-collection.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-qbr.js,move_with_compatibility_export,server/football/evidence/nfl-qbr.js,Shared football substrate; verify transitive fantasy and betting callers before move,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-quote-clock.js,move_with_compatibility_export,server/betting/nfl/evidence/nfl-quote-clock.js,NFL evidence ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-quote-tape.js,move_after_fixes,server/betting/nfl/market/nfl-quote-tape.js,"Final plan section 10 owner; correctness first, then pure move with all imports, runtime paths and callers verified.",explicit_final_plan_owner,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/services/nfl-reasoning.js,move_with_compatibility_export,server/betting/nfl/forecast/nfl-reasoning.js,NFL forecast ownership; preserve staged/research eligibility and inspect dynamic callers,carried_forward_ownership_proposal_verify_callers,
