id,name,kind,domain,file,entry_point,predicts,inputs_tables,inputs_features,upstream_models,technique,evaluation_harness,tests,measured_results,known_failures,improvement_options,status,point_in_time_safe,reads_closing_market,last_verified
espn_line_watch,espn_line_watch,scheduler_job,market,server/services/scheduler.js,server/services/scheduler.js:886,ESPN line-watch capture,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,captured and consumed by nothing that forecasts (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
espn_news,espn_news,scheduler_job,news,server/services/scheduler.js,server/services/scheduler.js:973,ESPN news ingestion,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
espn_rosters,espn_rosters,scheduler_job,roster,server/services/scheduler.js,server/services/scheduler.js:798,"ESPN per-team roster feed (cuts, signings, practice-squad moves)",unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,reaches the live pick path directly (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
evidence_daemon,evidence_daemon,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:928,Forward evidence capture windows,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
fantasy_coordinator_refit,fantasy_coordinator_refit,scheduler_job,fantasy,server/services/scheduler.js,server/services/scheduler.js:947,Fantasy coordinator refit,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
ffopportunity,ffopportunity,scheduler_job,fantasy,server/services/scheduler.js,server/services/scheduler.js:1012,ffopportunity weekly expected-fantasy-points benchmark -> nfl_ffopportunity_weekly,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,captured and consumed by nothing that forecasts (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
league_rosters,league_rosters,scheduler_job,roster,server/services/scheduler.js,server/services/scheduler.js:800,"Each connected fantasy league's own roster (trades, waivers, drops)",unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
mlb_boxscores,mlb_boxscores,scheduler_job,fantasy,server/services/scheduler.js,server/services/scheduler.js:793,MLB final boxscore settlement,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
mlb_logs,mlb_logs,scheduler_job,fantasy,server/services/scheduler.js,server/services/scheduler.js:792,MLB player game logs,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
mlb_probables,mlb_probables,scheduler_job,fantasy,server/services/scheduler.js,server/services/scheduler.js:794,MLB probable starters,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
mlb_schedule,mlb_schedule,scheduler_job,fantasy,server/services/scheduler.js,server/services/scheduler.js:791,MLB schedule and results,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
mlb_tomorrow_picks,mlb_tomorrow_picks,scheduler_job,fantasy,server/services/scheduler.js,server/services/scheduler.js:795,Tomorrow's MLB picks,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfelo_sync,nfelo_sync,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:814,"nfelo GitHub CSV sync -> nfl_nfelo_games/qb/lines, nfl_stadiums",unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,reaches the live pick path directly (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_book_feeds_extra,nfl_book_feeds_extra,scheduler_job,market,server/services/scheduler.js,server/services/scheduler.js:812,"Extra book feeds (Rotowire, SportsbookReview)",unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,feeds forecasts but not the served pick,unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_book_feeds_fast,nfl_book_feeds_fast,scheduler_job,market,server/services/scheduler.js,server/services/scheduler.js:820,Fast-tier book feeds,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,feeds forecasts but not the served pick,unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_book_feeds_slow,nfl_book_feeds_slow,scheduler_job,market,server/services/scheduler.js,server/services/scheduler.js:822,Slow-tier book feeds,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,feeds forecasts but not the served pick,unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_coaches,nfl_coaches,scheduler_job,roster,server/services/scheduler.js,server/services/scheduler.js:1010,Coaches sync (nflverse) -> nfl_team_coaches,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,reaches the live pick path directly (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_decision_ledger,nfl_decision_ledger,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:941,NFL decision ledger refresh (feeds live pick path per LATEST-PLAN),unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,reaches the live pick path directly (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_external_ratings,nfl_external_ratings,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:816,External team ratings (ESPN FPI + TeamRankings) -> nfl_external_ratings,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,captured and consumed by nothing that forecasts (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_forecast_history,nfl_forecast_history,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:818,Weather forecast history capture -> nfl_game_weather_forecast_history,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,captured and consumed by nothing that forecasts (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_forward_settle,nfl_forward_settle,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:805,Forward-capture settlement,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_injuries,nfl_injuries,scheduler_job,injury,server/services/scheduler.js,server/services/scheduler.js:1000,NFL injuries sync (nflverse) -> nfl_injuries,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,reaches the live pick path directly (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_learned_shadow,nfl_learned_shadow,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:864,Learned-shadow strategy runner (shadow serve),unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,feeds forecasts but not the served pick,unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_line_snapshots,nfl_line_snapshots,scheduler_job,market,server/services/scheduler.js,server/services/scheduler.js:807,Multi-book line snapshots (CLV) -> nfl_line_snapshots,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,feeds forecasts but not the served pick,unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_lines,nfl_lines,scheduler_job,market,server/services/scheduler.js,server/services/scheduler.js:804,"NFL betting lines and finals (ESPN, free) -> game_lines",unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,reaches the live pick path directly (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_model_growth,nfl_model_growth,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:934,Model-growth run refresh -> nfl_model_growth_runs,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_model_watch,nfl_model_watch,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:982,Model-watch run refresh -> nfl_model_watch_runs,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_news_signals,nfl_news_signals,scheduler_job,news,server/services/scheduler.js,server/services/scheduler.js:975,News signal extraction -> nfl_news_signals,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_offseason_depth_injury,nfl_offseason_depth_injury,scheduler_job,injury,server/services/scheduler.js,server/services/scheduler.js:939,"Offseason depth/injury refresh -> nfl_depth, nfl_injuries",unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,reaches the live pick path directly (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_pick_watch,nfl_pick_watch,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:833,Pick-watch log refresh -> nfl_pick_watch_log,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_play_by_play,nfl_play_by_play,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:892,Live play-by-play polling -> nfl_play_by_play,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_prop_calibration,nfl_prop_calibration,scheduler_job,props,server/services/scheduler.js,server/services/scheduler.js:945,Prop calibration refresh -> nfl_prop_calibration_fits,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_prop_capture,nfl_prop_capture,scheduler_job,props,server/services/scheduler.js,server/services/scheduler.js:967,Prop capture -> nfl_prop_quote_snapshots,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,captured and consumed by nothing that forecasts (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_prop_clv_free,nfl_prop_clv_free,scheduler_job,props,server/services/scheduler.js,server/services/scheduler.js:969,Free prop CLV refresh -> nfl_prop_clv,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,captured and consumed by nothing that forecasts (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_prop_feeds,nfl_prop_feeds,scheduler_job,props,server/services/scheduler.js,server/services/scheduler.js:810,Player prop feeds,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_qbr_weather,nfl_qbr_weather,scheduler_job,weather,server/services/scheduler.js,server/services/scheduler.js:824,"QBR + weather sync -> nfl_qbr_weekly, nfl_game_weather",unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_reports,nfl_reports,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:943,Cached report refresh -> nfl_cached_reports,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_rookie_public,nfl_rookie_public,scheduler_job,roster,server/services/scheduler.js,server/services/scheduler.js:1004,Public rookie evidence sync -> nfl_rookie_evidence,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_sgo_snapshot,nfl_sgo_snapshot,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:808,SportsGameOdds snapshot capture,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,feeds forecasts but not the served pick,unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_t60_runner,nfl_t60_runner,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:850,"T-60 prospective capture: open, freeze and account for every scheduled game's cutoff -> nfl_t60_observations, nfl_capacity_events",unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,reaches the live pick path directly (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_transactions,nfl_transactions,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:1002,NFL transactions sync -> nfl_player_roster_events,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
nfl_weekly_learning,nfl_weekly_learning,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:929,Weekly learning refresh,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
player_rosters,player_rosters,scheduler_job,roster,server/services/scheduler.js,server/services/scheduler.js:796,Player team assignments (fantasy roster spots),unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
polymarket,polymarket,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:908,"Polymarket NFL markets and order books (free, 22.3M rows)",unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,captured and consumed by nothing that forecasts (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
polymarket_line_watch,polymarket_line_watch,scheduler_job,market,server/services/scheduler.js,server/services/scheduler.js:881,Polymarket line-watch capture,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,captured and consumed by nothing that forecasts (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
prediction_markets,prediction_markets,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:900,"Kalshi prediction-market quotes and trade tape (free, 588k rows)",unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,captured and consumed by nothing that forecasts (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
press_conferences,press_conferences,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:914,Press-conference transcript capture (YouTube via yt-dlp),unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,captured and consumed by nothing that forecasts (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
rss_news,rss_news,scheduler_job,news,server/services/scheduler.js,server/services/scheduler.js:971,RSS news ingestion -> nfl_news_events/nfl_news_signals,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
team_analyses,team_analyses,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:1008,Team analysis refresh -> nfl_team_cards,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
trade_asset_universe_warm,trade_asset_universe_warm,scheduler_job,fantasy,server/services/scheduler.js,server/services/scheduler.js:955,Trade asset universe warm cache,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
twitter_insiders,twitter_insiders,scheduler_job,news,server/services/scheduler.js,server/services/scheduler.js:998,TwitterAPI.io insiders capture -> nfl_tweet_line_watch,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,captured and consumed by nothing that forecasts (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
maxAgeMinutes,maxAgeMinutes (NOT a real job key),scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:902,n/a — not a real job,n/a,n/a,n/a,none,n/a,n/a,unmeasured,"this is a parser artifact, not a job: the skeleton's key-extraction regex matched the continuation line 'maxAgeMinutes: 3, tier: ...' that closes the multi-line prediction_markets (scheduler.js:900-902) and polymarket (scheduler.js:908-911) job entries, not an actual JOBS property","fix the skeleton extraction regex to require the line start with a real JS identifier followed by ': {' or ': run', not any 'key:' continuation line",retired,n/a,n/a,2026-09-16
ingest_gamescript,gamescript.js line sync,ingestion,market,server/services/gamescript.js,server/services/gamescript.js:36,"writes game_lines (spread/total/open/moneyline, historical + current)",nflverse games.csv (github.com/nflverse/nfldata) + ESPN scoreboard API,"open_spread,open_total,spread,total,moneyline",n/a,none,n/a,unknown (not found),unmeasured,"game_lines has two writers (gamescript.js primary, odds-archive.js secondary backfill) per LATEST-PLAN DATA SOURCES anomalies",unknown (not found),live,no — game_lines rows are overwritten/backfilled by a second writer with no independent receipt clock noted,yes,2026-09-16
ingest_nfl_opening_lines,nfl-opening-lines.js opener ingest,ingestion,market,server/services/nfl-opening-lines.js,server/services/nfl-opening-lines.js:86,ingests nflverse initial_lines.csv opening spread/total,nflverse initial_lines.csv,"open_spread,open_total",n/a,none,n/a,unknown (not found),unmeasured,"2021 openers are NOT trustworthy: mean |open-close| 3.0-5.6 pts weeks 7-18, maxima 12-15 pts, vs 1.1-1.8 pts every other season 2022-2025 — per LATEST-PLAN opener-CLV preregistration section; 2021 must never be pooled with other seasons",exclude 2021 from any pooled opener-based analysis (plan already does this),live,"no — ingested as a static CSV snapshot, no receipt/capture clock of its own","no (opener, not closing)",2026-09-16
ingest_odds_archive,odds-archive.js Oddstrader archive scrape,ingestion,market,server/services/odds-archive.js,server/services/odds-archive.js:48,writes nfl_odds_archive; backfills game_lines.open_spread/open_total (COALESCE) at :149-153,Oddstrader archive scrape (Pinnacle-derived median),"open_spread,open_total",n/a,none,n/a,unknown (not found),unmeasured,"backfill path had a sign-corruption bug for 2022-2025 rows, fixed by migration 047_backfill_open_spread_pinnacle_2022_2025.js",unknown (not found),live,unknown (not found),no (backfills openers),2026-09-16
ingest_book_feeds,book-feeds.js multi-book scrape,ingestion,market,server/services/book-feeds.js,server/services/book-feeds.js:83,"writes nfl_line_snapshots, nfl_quote_tape/nfl_quote_batches","direct scrapes: Oddstrader odds-v2 (:353), Pinnacle guest API (:358-359), Kambi/BetRivers (:364), Bovada (:366), FanDuel (:346)","spread,total,moneyline,provider",n/a,none,n/a,unknown (not found),unmeasured,nfl_line_snapshots has five separate writers with different provider labels; received_at is a constant for archive-sourced rows per migration 052,unknown (not found),live,yes (captures current live odds with a capture timestamp),yes,2026-09-16
ingest_book_feeds_extra,book-feeds-extra.js Rotowire/SBR scrape,ingestion,market,server/services/book-feeds-extra.js,server/services/book-feeds-extra.js:32,writes nfl_line_snapshots (extra providers),"Rotowire (:206), SportsbookReview (:210)","spread,total,moneyline,provider",n/a,none,n/a,unknown (not found),unmeasured,one of five writers into nfl_line_snapshots — see book-feeds.js row for the shared receipt-clock caveat,unknown (not found),live,yes (captures current live odds),yes,2026-09-16
ingest_line_shopping,line-shopping.js snapshot/shop,ingestion,market,server/services/line-shopping.js,server/services/line-shopping.js:35,writes/reads line snapshots for shopping the best current price,The Odds API (via odds-api.js),"spread,total,moneyline",n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,yes (live snapshot),yes,2026-09-16
ingest_sportsgameodds,sportsgameodds.js SGO capture,ingestion,market,server/services/sportsgameodds.js,server/services/sportsgameodds.js:140,writes nfl_sgo snapshot rows (captureSportsGameOddsSnapshot),SportsGameOdds api.sportsgameodds.com/v2 (metered),"spread,total,moneyline",n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,yes (live capture),yes,2026-09-16
ingest_odds_api,odds-api.js The Odds API client,ingestion,market,server/services/odds-api.js,server/services/odds-api.js:17,fetches spread/total/moneyline for NFL+MLB from The Odds API (metered),The Odds API api.the-odds-api.com/v4,"spread,total,moneyline",n/a,none,n/a,unknown (not found),unmeasured,degrades cleanly without a key (hasKey()=false -> model-only fallback) per file's own header comment,unknown (not found),live,yes (live capture),yes,2026-09-16
ingest_nfl_weekly_feature_store,nfl-weekly-feature-store.js,ingestion,infra,server/services/nfl-weekly-feature-store.js,server/services/nfl-weekly-feature-store.js:181,builds nfl_team_feature_vectors/nfl_player_feature_vectors/nfl_feature_dictionary from raw nflverse tables,"nfl_team_week_features,nfl_player_week_features,nfl_snaps,nfl_pfr_adv,nfl_play_charting,nfl_play_formations",301 feature variables computed per LATEST-PLAN 'THE feature-store discovery' — only 3 reach the live model,n/a,derived,n/a,unknown (not found),unmeasured,"a finished, ready-to-use feature contract exists and is connected to nothing live, per LATEST-PLAN 'THE actual biggest finding' section",wire the existing feature contract into the live ensemble (per LATEST-PLAN roadmap),live,"no — built from nfl_team_week_features/nfl_snaps/nfl_pfr_adv, none of which carry a receipt clock",n/a,2026-09-16
ingest_nfl_advanced,nfl-advanced.js nflverse advanced-stats sync,ingestion,roster,server/services/nfl-advanced.js,server/services/nfl-advanced.js:100,"writes nfl_ngs, nfl_snaps, nfl_depth, nfl_pfr_adv from nflverse releases","nflverse GitHub releases: ngs, snap_counts, depth_charts, pfr_advstats",n/a,n/a,none,n/a,unknown (not found),unmeasured,"three of the four tables it writes (nfl_snaps, nfl_depth's non-captured fields, nfl_pfr_adv) carry no receipt clock; see FINAL ORDER #3",unknown (not found),live,partial (nfl_depth gets its own captured clock; nfl_snaps/nfl_pfr_adv/nfl_ngs do not),n/a,2026-09-16
ingest_nfl_qbr,nfl-qbr.js QBR sync,ingestion,roster,server/services/nfl-qbr.js,server/services/nfl-qbr.js:18,writes nfl_qbr_weekly,nflverse espn_data/qbr_week_level.csv mirror,"qbr,epa",n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not independently checked for a receipt clock,n/a,2026-09-16
ingest_nfl_external_ratings,nfl-external-ratings.js FPI+TeamRankings sync,ingestion,market,server/services/nfl-external-ratings.js,server/services/nfl-external-ratings.js:74,writes nfl_external_ratings (espn_fpi + teamrankings_predictive),"ESPN FPI JSON, TeamRankings predictive-ratings HTML",fpi_diff,n/a,none,n/a,unknown (not found),unmeasured,"fpi_diff is computed (:260) and consumed by nothing, per LATEST-PLAN DATA SOURCES anomalies",wire fpi_diff into a consumer or remove the dead computation,live,unknown (not found) — not independently checked for a receipt clock,n/a,2026-09-16
ingest_nfl_weather,nfl-weather.js game-weather sync,ingestion,weather,server/services/nfl-weather.js,server/services/nfl-weather.js:51,writes nfl_game_weather,Open-Meteo API,"temp,wind,precip",n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found),n/a,2026-09-16
ingest_nfl_weather_history,nfl-weather-history.js forecast-history sync,ingestion,weather,server/services/nfl-weather-history.js,server/services/nfl-weather-history.js:80,writes nfl_game_weather_forecast_history,Open-Meteo previous-runs API,lead_days forecast snapshots,n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,yes (captures forecast-as-of lead-day snapshots by design),n/a,2026-09-16
ingest_nfl_officials,nfl-officials.js referee sync,ingestion,refs,server/services/nfl-officials.js,server/services/nfl-officials.js:64,writes nfl_officials,unknown (not found) — source not independently confirmed this session,n/a,n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found),n/a,2026-09-16
ingest_nfl_coaches,nfl-coaches.js coach sync,ingestion,roster,server/services/nfl-coaches.js,server/services/nfl-coaches.js:53,writes nfl_team_coaches,nflverse (coaches release),n/a,n/a,none,n/a,unknown (not found),unmeasured,"nfl_team_coaches reaches ensemble ctx as metadata only; no predict() reads it numerically, per LATEST-PLAN DATA SOURCES anomalies",unknown (not found),live,unknown (not found),n/a,2026-09-16
ingest_nfelo,nfelo.js greerreNFL CSV sync,ingestion,market,server/services/nfelo.js,server/services/nfelo.js:50,"writes nfl_nfelo_games, nfl_nfelo_qb, nfl_nfelo_lines, nfl_stadiums, nfl_team_stadiums","greerreNFL GitHub CSVs: qb_elos.csv, nfelo_games.csv, historic_projected_spreads.csv, lines.csv, stadiums.csv, team_stadiums.csv","elo,projected_spread",n/a,elo,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found),n/a,2026-09-16
ingest_nfl_rookie_ingest,nfl-rookie-ingest.js draft/combine sync,ingestion,roster,server/services/nfl-rookie-ingest.js,server/services/nfl-rookie-ingest.js:56,writes nfl_rookie_evidence,"nflverse draft/combine releases + CollegeFootballData API (key-gated, 0 rows per LATEST-PLAN)",n/a,n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found),n/a,2026-09-16
ingest_nfl_formations,nfl-formations.js FTN charting sync,ingestion,roster,server/services/nfl-formations.js,server/services/nfl-formations.js:53,"writes nfl_play_formations (ingestFormations), nfl_play_charting (ingestCharting)",nflverse FTN charting ftn_charting_{season}.csv (:97),n/a,n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found),n/a,2026-09-16
eval_nfl_replay,nfl-replay.js historical replay/backtest,evaluation,spread,server/services/nfl-replay.js,server/services/nfl-replay.js:58,"walk-forward replay grading (uncertainty, opener-regrade counterfactuals) into nfl_replay_runs/nfl_replay_bets","nfl_decision_runs,nfl_decision_events,nfl_candidate_input_audits,nfl_neural_replay_audits,nfl_policy_audits,nfl_weekly_expert_examples",n/a,forecaster components under test,simulation,self,unknown (not found),"drive-sim 52.14% ATS pooled 256-235 over 2021-2025 walk-forward (491 games), P(ATS>=256|break-even)=0.56 — not distinguishable from break-even (docs/evidence/2026-09-16/drive-sim-backtest-post-final-order-2.json); the commonly-cited 42.86% figure has NO recorded provenance anywhere in the repo",the 42.86%/'trend totals 43.81%'/'GBM-on-residual worse than zero' figures cited in gridiron-model.js comments are unreproducible — no sample size/season/config recorded (LATEST-PLAN Section B),add sample-size/season/config provenance metadata to every measured-dead claim in gridiron-model.js,live,n/a,yes (graded against closing line by default; opener variant exists in preregistered CLV measurement),2026-09-16
